CardNum,CardName,チェック済み
PR-170,ウムル,
PR-171,タウィル,
PR-172,ぼたん,
PR-186,導きし者　タウィル=フィーラ,
PR-187,虚心の鍵主　ウムル=フィーラ,
PR-195,星占の巫女　リメンバ・ミッドナイト,
PR-202,エルドラ×マーク0,
PR-204,アーク・ディストラクト,
PR-205,簒奪の花嫁　アルフォウ,
PR-206,宿業の花嫁　アルフォウ,
PR-210,ＲｉＲｉ,
PR-227,ララ・ルー”N”,
PR-228,ソウイ＝ゼロ,
PR-238,ディストラクト・アウト,
PR-239,ころん,
PR-242,一蓮托生,
PR-247,コードアート　B・B・Q,
PR-257,ディストラクト・スルー,
PR-258,紆余曲折,
PR-278,ららみ,
PR-282,各務原あづみ,
PR-288,小砲　アルマイル,
PR-298,リメンバ,
PR-299,アルフォウ,
PR-300,サシェ,
PR-301,ミュウ,
PR-302,アイヤイ,
PR-303,ハナレ,
PR-305,エンジェルキラー　†上柚木綾瀬†,
PR-306,ステコ・零,
PR-316,サチュレイト・ガット,
PR-317,サクシード・ディストラクト,
PR-318,紡績する知識,
PR-319,幻蟲　オオムラサキ,
PR-322,白亜の鍵主　ウルトゥム,
PR-328,美学の海賊　リリアナ,
PR-340,あーや！,
PR-350,リル,
PR-351,あーや,
PR-352,メル,
PR-353,ナナシ,
PR-366,験英の応援　＃ゴウカク＃,
PR-370,大槍　ヴァルキリー,
PR-372,羅星　≡デネキュ≡,
PR-379,ステコ　―０―,
PR-380,ステアード・サルベージ,
PR-384,コードイート　キリタン,
PR-387,ライブ・スタート,
PR-390,ららみ！０,
PR-400,ＹＳマリン,
PR-401,ＫＡＧＥＨＡ,
PR-402,怠惰の魔王　ベルフェゴール,
PR-404,タマヨリヒメ　～Ａｐｏｃａｌｙｐｓｅ～,
PR-405,タマヨリヒメ　～見た目は０、頭脳レベルは３～,
PR-406,タマヨリヒメ　～ＴＨＥ　ＰＲＯＧＲＥＳＳ～,
PR-407,タマヨリヒメ　～ＴＨＥ　ＤＡＷＮ～,
PR-408,タマヨリヒメ　～ＴＨＥ　ＯＲＩＧＩＮ～,
PR-409,ママ,
PR-410,ドーナ,
PR-412,カーニバル,
PR-413,グズ子,
PR-422,３－遊　§タカラトミーたそ§,
PR-423,幻獣　定時ほー＆甲たそ,
PR-425,ニパ子,
PR-426,篭手　エルゼ,
PR-431,サーバント　Ａ,
PR-433,ストール・ストーリー,
PR-434,錯乱する所以,
PR-438,椎名　六花,
PR-442,ビッカメ娘,
PR-448,ヨナ,
PR-452,ぼたん＝ノル,
PR-457,コードイート　八重,
PR-459A,トライ・ラック,
PR-460,スピニング・フェイト,
PR-461,風月の巫女　タマヨリヒメ,
PR-464,絶影の追跡者　エリナ,
PR-465,時英の埋設　#タイプス#,
PR-466,懐古の巫女　タマヨリヒメ,
PR-469,五体合体　グレートタマヨリオー,
PR-470A,現実からの逃避　タマ,
PR-470B,進化する筋肉　紗倉ひびき,
PR-471,相手ルリグ全員タマに憧れてる説,
PR-472,１日シグニ　タマヨリヒメ,
PR-474,ラッキー・パンチ,
PR-K001,レイラ,
PR-K003,翠子,
PR-K009,ゴー☆ジャス,
PR-K019,始まりのルリグ　夢限の鍵,
PR-K021,讃の遊　シンカリオンＥ６こまち,
PR-K022,新鋭の巫女　タマヨリヒメ,
PR-K025,駄姫　ステコ,
PR-K026,応諾の鍵主　ウムル,
PR-K038,大装　フェリシア,
PR-K040,ユキ,
PR-K042,優羽莉,
PR-K043,爪英の忠誠　風の姉妹,
PR-K044,焔型闘娘　花代＆緑子,
PR-K046,ユーリア・シャルデット,
PR-K048,５ｔｈ　Ａｎｎｉｖ．Ｈｅｒｏｉｎｅｓ,
PR-K049,エルフの聖者　セイラ,
PR-K053,奏世の鍵主　ステコ,
PR-K054,中装　ファイ,
PR-K055,煉弾の閻魔　ららみ,
PR-K056,メモリアル・ファイブ,
PR-K057,紗倉ひびき,
PR-K060,虚鍵の閻魔　ウリス,
PR-K062,ＹＳマリン＝ハッチ,
PR-K064,コードアンチ　ラティナ,
PR-K070,札探の蒼天　メイ,
PR-K072,パワー・オブ・ヒロインズ,
PR-K073,コードＶＬ　花畑チャイカ,
PR-K076,大装　ネメシス,
PR-K077,紡ぐ鍵,
PR-K078,炎魔の冥土　アイリ,
WXDi-D01-001,紡ぎし扉　アト＝ノル,
WXDi-D01-002,紡ぎし扉　アト＝エット,
WXDi-D01-003,紡ぎし扉　アト＝トヴォ,
WXDi-D01-004,紡ぎし扉　アト＝トレ,
WXDi-D01-005,目醒めし者　タウィル＝ノル,
WXDi-D01-006,タウィル＝ハウリング,
WXDi-D01-007,タウィル＝カラーズ,
WXDi-D01-008,奏救の鍵主　ウムル＝ノル,
WXDi-D01-009,ウムル＝ドロー,
WXDi-D01-010,ウムル＝ダウン,
WXDi-D01-011,ハーモニー・コール,
WXDi-D01-012,羅星　カメロパル,
WXDi-D01-013,翠将　センノリキュウ,
WXDi-D01-014,ツヴァイ＝スローロリス,
WXDi-D01-015,大装　トビエル,
WXDi-D01-016,羅石　アシレン,
WXDi-D01-017,翠天　アタランテ,
WXDi-D01-018,幻水　スイギュウ,
WXDi-D01-019,幻獣　コアララ,
WXDi-D01-020,サーバント　#,
WXDi-D01-021,複成,
WXDi-D02-01LAT,リゼ　レベル０,
WXDi-D02-02L,【センター】リゼ　レベル１,
WXDi-D02-03L,【センター】リゼ　レベル２,
WXDi-D02-04L,【センター】リゼ　レベル３,
WXDi-D02-05LAT,アンジュ　レベル０,
WXDi-D02-06LT,【アシスト】アンジュ　レベル１,
WXDi-D02-07LT,【アシスト】アンジュ　レベル２,
WXDi-D02-08LAT,とこ　レベル０,
WXDi-D02-09LA,【アシスト】とこ　レベル１,
WXDi-D02-10LA,【アシスト】とこ　レベル２,
WXDi-D02-11A,【センター】アンジュ　レベル１,
WXDi-D02-12A,【センター】アンジュ　レベル２,
WXDi-D02-13A,【センター】アンジュ　レベル３,
WXDi-D02-14T,【センター】とこ　レベル１,
WXDi-D02-15T,【センター】とこ　レベル２,
WXDi-D02-16T,【センター】とこ　レベル３,
WXDi-D02-17AT,【アシスト】リゼ　レベル１,
WXDi-D02-18AT,【アシスト】リゼ　レベル２,
WXDi-D02-19LAT,サンバ・カーニバル,
WXDi-D02-20,コード２４３４　勇気ちひろ,
WXDi-D02-21,コード２４３４　宇志海いちご,
WXDi-D02-22,コード２４３４　森中花咲,
WXDi-D02-23,コード２４３４　御伽原江良,
WXDi-D02-24,コード２４３４　樋口楓,
WXDi-D02-25,コード２４３４　静凛,
WXDi-D02-26,コード２４３４　星川サラ,
WXDi-D02-27,コード２４３４　魔使マオ,
WXDi-D02-29,ワンダー・ランド,
WXDi-D03-001,欠片へ一歩　ヒラナ,
WXDi-D03-002,奇跡へ一歩　ヒラナ,
WXDi-D03-003,真実へ一歩　ヒラナ,
WXDi-D03-004,頂点へ一歩　ヒラナ,
WXDi-D03-005,未来へ前進　アキノ,
WXDi-D03-006,アキノ＊グー,
WXDi-D03-007,アキノ＊パー,
WXDi-D03-008,明日へ飛翔　レイ,
WXDi-D03-009,レイ＊一斬,
WXDi-D03-010,レイ＊無我斬,
WXDi-D03-011,Glory　Grow,
WXDi-D03-012,小装　ローメイル,
WXDi-D03-013,紅将　ランスロット,
WXDi-D03-014,羅石　ヴォルカニック,
WXDi-D03-015,紅天　カグツチ,
WXDi-D03-016,大得装　トレット,
WXDi-D03-017,羅石　アダマスフィア,
WXDi-D03-018,羅石　ブロンズ,
WXDi-D03-019,羅石　シルヴァーナ,
WXDi-D03-020,サーバント　＃,
WXDi-D03-021,轟音の炎球,
WXDi-D04-001,MC.LION-standby,
WXDi-D04-002,MC.LION-1stVerse,
WXDi-D04-003,MC.LION-2ndVerse,
WXDi-D04-004,MC.LION-3rdVerse,
WXDi-D04-005,DJ.LOVIT-standby,
WXDi-D04-006,DJ.LOVIT-SCRATCH,
WXDi-D04-007,DJ.LOVIT-MIX,
WXDi-D04-008,VJ.WOLF-standby,
WXDi-D04-009,VJ.WOLF-CUE,
WXDi-D04-010,VJ.WOLF-SYNC,
WXDi-D04-011,ENDLESS-PUNCHLINE,
WXDi-D04-012,コードアート　Ｋイチュデ,
WXDi-D04-013,聖天　ミカエル,
WXDi-D04-014,翠将　アマゾネス,
WXDi-D04-015,聖天　アテナ,
WXDi-D04-016,コードアート　Ｃヤンデリア,
WXDi-D04-017,幻獣　ウサウサ,
WXDi-D04-018,コードメイズ　ガイセンモ,
WXDi-D04-019,コードメイズ　バベタワ,
WXDi-D04-021,グッド・ディグ,
WXDi-D05-001,ニューボーン　Dr.タマゴ,
WXDi-D05-002,レッツゴー　Dr.タマゴ,
WXDi-D05-003,ファイト　Dr.タマゴ,
WXDi-D05-004,ガッツ　Dr.タマゴ,
WXDi-D05-005,ニューボーン　ノヴァ,
WXDi-D05-006,ノヴァ＝ダーティ,
WXDi-D05-007,ノヴァ＝チョッパー,
WXDi-D05-008,ニューボーン　バン,
WXDi-D05-009,バン＝クレッシェンド,
WXDi-D05-010,バン＝リピート,
WXDi-D05-011,はんぱない★ディストラクション,
WXDi-D05-012,蒼魔　シャークスピア,
WXDi-D05-013,聖魔　プルソン,
WXDi-D05-014,蒼魔　スクリュー・カーミラ,
WXDi-D05-015,蒼魔　キャプテン・フック,
WXDi-D05-016,蒼将　シンパチ,
WXDi-D05-017,羅星　ジャコビニ,
WXDi-D05-018,羅星　プロシオス,
WXDi-D05-019,羅星　シリオス,
WXDi-D05-021,ＲＡＮＤＯＭ　ＢＡＤ,
WXDi-D06-001,ムジカ　START,
WXDi-D06-002,VOGUE1　ムジカ,
WXDi-D06-003,VOGUE2　ムジカ,
WXDi-D06-004,VOGUE3　ムジカ,
WXDi-D06-005,マドカ　START,
WXDi-D06-006,マドカ//フロート,
WXDi-D06-007,マドカ//ダブ,
WXDi-D06-008,サンガ　START,
WXDi-D06-009,サンガ//エアー,
WXDi-D06-010,サンガ//シェイク,
WXDi-D06-011,salvage　the　future,
WXDi-D06-012,コードメイズ　クマボク,
WXDi-D06-013,羅原　Ｈｅｇ,
WXDi-D06-014,凶天　ガープ,
WXDi-D06-015,羅原　Ｇｅ,
WXDi-D06-016,ドライ＝リカブト,
WXDi-D06-017,凶魔　アンナ・ミラージュ,
WXDi-D06-018,アイン＝グリーンガス,
WXDi-D06-019,蒼凶魔　チクタク,
WXDi-D06-021,ダウナー・サウンド,
WXDi-D07-001,エクス・ゼロ,
WXDi-D07-002,エクス・ワン,
WXDi-D07-003,エクス・ツー,
WXDi-D07-004,エクス・スリー,
WXDi-D07-005,デウス・ゼロ,
WXDi-D07-006,デウスドライブ,
WXDi-D07-007,デウスシールド,
WXDi-D07-008,マキナ・ゼロ,
WXDi-D07-009,マキナウィングスラッシュ,
WXDi-D07-010,マキナスマッシュ,
WXDi-D07-011,TRIGGER　OF　VICTORY,
WXDi-D07-012,祝福の鍵の音,
WXDi-D07-013,コードライド　カモツ,
WXDi-D07-014,凶魔　バフォメット,
WXDi-D07-016,羅星　マースカ,
WXDi-D07-017,コードアクセル　ガルウィング,
WXDi-D07-018,幻水　オニオコゼ,
WXDi-D07-019,コードアンチ　オベリスク,
WXDi-D07-020,小装　エケザクス,
WXDi-D07-022,荘厳の絶火,
WXDi-D08-004,奏月の巫女　タマヨリヒメ,
WXDi-D08-006,花代・椿,
WXDi-D08-007,花代・蘭,
WXDi-D08-009,緑姫・芽生,
WXDi-D08-010,緑姫・増強,
WXDi-D08-011,GO　TO　the　TOP!,
WXDi-D08-012,burning　curiosity,
WXDi-D08-013,聖天　アグライア,
WXDi-D08-014,聖天　ハニエル,
WXDi-D08-017,中装　ボウ,
WXDi-D08-019,聖天　アークアテナ,
WXDi-D08-022,ゲット・ビッグバイブル,
WXDi-D08-023,聖天姫　アークゲイン,
WXDi-D09-H06,タマ・おおごえ,
WXDi-D09-H07,タマ・おーら,
WXDi-D09-H11,一覇一絡,
WXDi-D09-H13,紅将姫　ノブナガ,
WXDi-D09-H14,羅婚石　ダイヤブライド,
WXDi-D09-H15,羅輝石　花代//メモリア,
WXDi-D09-H16,大装　ハルバード,
WXDi-D09-H17,轟炎　フレイスロ団長,
WXDi-D09-H18,凶魔姫　エレシュキガル,
WXDi-D09-H19,紅魔　ヘラ,
WXDi-D09-H20,羅星　フォルナックス,
WXDi-D09-H21,幻竜　遊月//メモリア,
WXDi-D09-H22,紅魔　デカラビア,
WXDi-D09-H23,紅将　トリスタン,
WXDi-D09-H24,小装　サミダレ,
WXDi-D09-H29,炎神の大鎌,
WXDi-D09-P04,コード・ピルルク・xi,
WXDi-D09-P06,ドーナ『応援してね！』,
WXDi-D09-P07,ドーナ『いけいけ！』,
WXDi-D09-P10,マドカ//クラップ,
WXDi-D09-P11,サマーライブブルーズ,
WXDi-D09-P13,聖天姫　エクシア,
WXDi-D09-P14,聖将姫　ゆきめ//メモリア,
WXDi-D09-P15,聖魔姫　オロチマル,
WXDi-D09-P16,幻水神　ホタルイカ,
WXDi-D09-P17,蒼天姫　ブリュンヒルデ,
WXDi-D09-P18,羅菌姫　みこみこ//メモリア,
WXDi-D09-P19,蒼天　アウドムラ,
WXDi-D09-P20,蒼将　ブルーノ,
WXDi-D09-P21,蒼天　ヘケト,
WXDi-D09-P22,蒼魔　フォカロル,
WXDi-D09-P23,蒼魔　マノミン,
WXDi-D09-P25,コール・アウト,
WXDi-D09-P26,RECOVERY,
WXDi-D09-P27,RANDOM　BAD,
WXDi-P00-001,スーパー・ヘルエスタセイバー,
WXDi-P00-002,カウンター・アルケミー,
WXDi-P00-003,アンシエント・エコー,
WXDi-P00-004,フューチャー・コード,
WXDi-P00-006,アサルト・ケルベロス,
WXDi-P00-007,目醒めし者　タウィル＝エット,
WXDi-P00-008,目醒めし者　タウィル＝トヴォ,
WXDi-P00-009,目醒めし者　タウィル＝トレ,
WXDi-P00-010,タウィル＝エイボン,
WXDi-P00-011,タウィル＝シャボネス,
WXDi-P00-012,タウィル＝バースト,
WXDi-P00-013,奏救の鍵主　ウムル＝エット,
WXDi-P00-014,奏救の鍵主　ウムル＝トヴォ,
WXDi-P00-015,奏救の鍵主　ウムル＝トレ,
WXDi-P00-016,ウムル＝フリーズ,
WXDi-P00-017,ウムル＝ブレイク,
WXDi-P00-018,ウムル＝クリアー,
WXDi-P00-019,アト＝チャージ,
WXDi-P00-020,アト＝キラー,
WXDi-P00-021,アト＝リマインド,
WXDi-P00-022,アト＝ファインダー,
WXDi-P00-023,アト＝リペアー,
WXDi-P00-024,【アシスト】リゼ　レベル１’,
WXDi-P00-025,【アシスト】リゼ　レベル２’,
WXDi-P00-026,【アシスト】リゼ　レベル２’’,
WXDi-P00-027,【アシスト】アンジュ　レベル１’,
WXDi-P00-028,【アシスト】アンジュ　レベル２’,
WXDi-P00-029,【アシスト】アンジュ　レベル２’’,
WXDi-P00-030,【アシスト】とこ　レベル１’,
WXDi-P00-031,【アシスト】とこ　レベル２’,
WXDi-P00-032,【アシスト】とこ　レベル２’’,
WXDi-P00-033,コード２４３４　アルス・アルマル,
WXDi-P00-034,コード２４３４　本間ひまわり,
WXDi-P00-035,紅天姫　マルス,
WXDi-P00-036,紅魔姫　シュブニグラ,
WXDi-P00-037,コードラビラント　ヨグソトス,
WXDi-P00-038,コードアンシエンツ　パルテノ,
WXDi-P00-039,羅菌姫　アミノサン,
WXDi-P00-040,幻怪姫　アザトース,
WXDi-P00-041,コード２４３４　鈴原るる,
WXDi-P00-042,コード２４３４　ニュイ・ソシエール,
WXDi-P00-043,コード２４３４　夢月ロア,
WXDi-P00-044,コード２４３４　シスター・クレア,
WXDi-P00-045,コード２４３４　童田明治,
WXDi-P00-046,コード２４３４　緑仙,
WXDi-P00-047,コード２４３４　竜胆尊,
WXDi-P00-048,フレン・スラッシュ,
WXDi-P00-049,紅天　エリース,
WXDi-P00-050,紅将　イマガワ,
WXDi-P00-051,紅魔　ビュレト,
WXDi-P00-053,中装　ホタルマル,
WXDi-P00-054,幻獣　カリュドーン,
WXDi-P00-055,紅将　タダカツ,
WXDi-P00-056,羅石　カーネリー,
WXDi-P00-057,開闢の打刻,
WXDi-P00-058,蒼天　ニョルズ,
WXDi-P00-059,コードメイズ　ミズドケイ,
WXDi-P00-060,幻水　ネオンテトラ,
WXDi-P00-061,蒼天　ヒュプノス,
WXDi-P00-062,蒼魔　スライムメイジ,
WXDi-P00-063,コードメイズ　ソラサー,
WXDi-P00-064,蒼将　カンネイ,
WXDi-P00-065,羅星　ヴェラ,
WXDi-P00-066,BLUE　OPENER,
WXDi-P00-067,翠魔　スカンダ,
WXDi-P00-068,コードメイズ　カワニイ,
WXDi-P00-069,幻獣　ナマケモノ,
WXDi-P00-070,翠魔　ブエル,
WXDi-P00-071,幻水　ノコギリハギ,
WXDi-P00-072,奏創,
WXDi-P00-073,コード２４３４　ラトナ・プティ,
WXDi-P00-074,コード２４３４　葉加瀬冬雪,
WXDi-P00-075,コード２４３４　メリッサ・キンレンカ,
WXDi-P00-076,コード２４３４　郡道美玲,
WXDi-P00-077,コード２４３４　文野環,
WXDi-P00-078,コード２４３４　夜見れな,
WXDi-P00-079,コード２４３４　ドーラ,
WXDi-P00-080,ダークネス・イーター,
WXDi-P00-085,幻獣　パンダダ,
WXDi-P00-088,幻水　アマケロン,
WXDi-P01-002,SILENT　ASSASIN,
WXDi-P01-003,だい！ぎゃく！てん！,
WXDi-P01-004,code:L/O,
WXDi-P01-005,NIGHTMARE■STEP,
WXDi-P01-006,ネバー・サレンダー,
WXDi-P01-007,●TAP　DOWN　TAP●,
WXDi-P01-008,きゅるり☆きゅるりら,
WXDi-P01-009,アキノ＊グッド,
WXDi-P01-010,アキノ＊ダブルピース,
WXDi-P01-011,アキノ＊バイバイ,
WXDi-P01-012,レイ＊月華,
WXDi-P01-013,レイ＊絶対零度,
WXDi-P01-014,レイ＊斬破,
WXDi-P01-015,DJ.LOVIT-W-SCRACH,
WXDi-P01-016,DJ.LOVIT-BEATJUG,
WXDi-P01-017,DJ.LOVIT-CROSSFADE,
WXDi-P01-018,VJ.WOLF-LASER,
WXDi-P01-019,VJ.WOLF-STREAM,
WXDi-P01-020,VJ.WOLF-MIRAGE,
WXDi-P01-021,ノヴァ＝ミュート,
WXDi-P01-022,ノヴァ＝スラッシュ,
WXDi-P01-023,ノヴァ＝スーパーノヴァ,
WXDi-P01-024,バン＝ピアニッシモ,
WXDi-P01-025,バン＝ダカーポ,
WXDi-P01-026,バン＝ビッグバン,
WXDi-P01-027,マドカ//スライド,
WXDi-P01-028,マドカ//ブレイク,
WXDi-P01-030,サンガ//スイング,
WXDi-P01-031,サンガ//ヒット,
WXDi-P01-032,サンガ//パラレル,
WXDi-P01-034,羅星姫　リーブラー,
WXDi-P01-035,コードハート　Ｐロマピ,
WXDi-P01-037,羅輝石　ローズクォーツ,
WXDi-P01-038,蒼魔姫　フェンリル,
WXDi-P01-039,羅星姫　サタン,
WXDi-P01-040,翠将姫　ロビンフッド,
WXDi-P01-041,コードラビリント　クイン,
WXDi-P01-042,幻獣神　オサギツネ,
WXDi-P01-043,大装　ダークエナジェ,
WXDi-P01-044,ドライ＝ランリョウオー,
WXDi-P01-046,聖将　チョウウン,
WXDi-P01-047,聖魔　アンドラス,
WXDi-P01-048,羅星　アルファルド,
WXDi-P01-049,聖将　バチョウ,
WXDi-P01-051,幻水　シラウオ,
WXDi-P01-052,スタンド・アップ,
WXDi-P01-053,紅天　シーター,
WXDi-P01-054,紅将　ガクヒ,
WXDi-P01-055,羅石　アメジスタ,
WXDi-P01-056,羅原　Ｃ２Ｈ２,
WXDi-P01-057,紅天　ラーマ,
WXDi-P01-058,中装　ショクダイキリ,
WXDi-P01-059,羅星　カリーナ,
WXDi-P01-060,共鳴の壊音,
WXDi-P01-061,蒼天　カロン,
WXDi-P01-062,蒼将　ブラダマンテ,
WXDi-P01-063,羅星　アンチラ,
WXDi-P01-064,幻水　リュグツカ,
WXDi-P01-065,蒼天　コキュートス,
WXDi-P01-067,幻水　シィラカン,
WXDi-P01-068,TROUBLE,
WXDi-P01-069,翠天　ガルム,
WXDi-P01-070,翠将　メイドマリアン,
WXDi-P01-071,翠魔　ヴァサゴ,
WXDi-P01-072,幻獣　ヒャッココ,
WXDi-P01-073,翠天　スカジ,
WXDi-P01-074,羅星　ピーコック,
WXDi-P01-075,コードメイズ　キヨステイ,
WXDi-P01-076,幻獣　ムスザク,
WXDi-P01-077,大蛇,
WXDi-P01-078,凶天　アズライール,
WXDi-P01-079,凶将　スカーアハ,
WXDi-P01-080,凶魔　バアル,
WXDi-P01-081,小装　フラガラッハ,
WXDi-P01-082,羅星　ホロロジウム,
WXDi-P01-083,凶魔　パイモン,
WXDi-P01-084,中装　グラム,
WXDi-P01-085,ツヴァイ＝ダガ,
WXDi-P01-086,羅星　コルバス,
WXDi-P01-087,コードメイズ　ウェカワ,
WXDi-P01-088,アンダー・アトラクティブ,
WXDi-P01-089,聖紅将　パシバル,
WXDi-P01-090,聖紅将　ガウェイン,
WXDi-P01-095,蒼凶魔　コオニ,
WXDi-P01-098,ツヴァイ＝コブラス,
